"61cc4481-4113-4690-b384-ef3c0f403025"#"NUTA"#"Clásica y auténtica, elegante y finamente elaborada. Nuta es una colección de sillas fabricadas en tecnopolímero, con un estilo refinado y atemporal, apta para instalaciones tanto en interiores como en exteriores. Las dimensiones generosas y la comodidad ergonómica superior distinguen a Nuta en uso, incluso durante períodos prolongados."#NULL#"https://test.labenze.com/uploads/Productos/NUTA/3D/Nuta.rar"#NULL#"0"#"0"#"7"#"0"
"63a5677e-c5a5-4f95-a92d-2a41478c7a5c"#"REPLAY BANCO"#"Cómodo y vivaz, esta banco de polipropileno se propone en un restyling que realza la comodidad y la practicidad."#"https://test.labenze.com/uploads/Productos/REPLAY_BANCO/FichaTecnica/Banco_Replay.pdf"#NULL#NULL#"0"#"0"#"2"#"0"
"66daf88b-4e96-4dbf-83cc-4850ba09fef1"#"CLASS"#"Silla con asiento y respaldo en polipropileno, con base de 4 patas en tubular de acero cromado o pintado, disponible con brazos o sin brazos."#NULL#NULL#NULL#"0"#"0"#"7"#"0"
"698fbc39-5482-4a08-9304-c18edab77904"#"ISIDORA"#"Isidora es muy reconocible y tiene una fuerte identidad formal, resultado de los detalles estilísticos estéticos y funcionales que caracterizan su diseño."#"https://test.labenze.com/uploads/Productos/ISIDORA/FichaTecnica/Isidora.pdf"#"https://test.labenze.com/uploads/Productos/ISIDORA/3D/Isidora.rar"#NULL#"0"#"0"#"7"#"0"
"6b0ef415-dfd9-484d-9c9d-13d6df9d6caa"#"R1"#"Base R1 para mesa, columna cilindrica 60 mm, con plato circular 0.4mts. Altura y soporte cubierta: H.50 - D40, para cubierta circular D.70"#NULL#NULL#NULL#"0"#"0"#"3"#"0"
"6c709d65-d081-41e9-a06e-00036b28b420"#"CROSS"#"Base en forma de cruz con diversidad de colores. De hierro fundido de 550x550 mm lacado en color y columna cuadrada de 50x50 mm de acero cincado y coloreado. Soportes para fijáción a tablero de mesa y 4 pies ajustables."#"https://test.labenze.com/uploads/Productos/CROSS/FichaTecnica/Cross.pdf"#"https://test.labenze.com/uploads/Productos/CROSS/3D/Basamento_cross_h73_-_5090.3DS"#NULL#"0"#"0"#"3"#"0"
"6e40ec4d-ff28-493a-8cdb-edb5838b65d5"#"RHINO"#"Expresión de un diseño minimalista y refinado, la base Rhino tiene un aspecto que permite aplicaciones contract versátiles. Puede combinarse con cubiertas de diferentes medidas y acabados, y destaca por una base cuadrada de hierro fundido pintado, con las características esquinas redondeadas. Es especialmente estable gracias a la propia forma de la base y a los pies regulables. Columna cilíndrica 60mm con plato cuadrado 0.46mts, altura de H.73. "#"https://test.labenze.com/uploads/Productos/RHINO/FichaTecnica/Rhino.pdf"#"https://test.labenze.com/uploads/Productos/RHINO/3D/RHINO_H-73_H-109.3DS"#NULL#"0"#"0"#"3"#"0"
"6ef3b783-7ee4-47ce-bb4b-f96c08af9f8e"#"KASIA BANCO"#"Silueta esbelta, realza delicadamente la idea de comodidad y hospitalidad, incluso para ambientes exteriores la estrctura metálica, tratada para la resistencia a los agentes atmosféricos, y la superficie del respaldo en tecnopolímero, amplifican el confort. Versión con tapiz disponible."#"https://test.labenze.com/uploads/Productos/KASIA_BANCO/FichaTecnica/Banco_Kasia.pdf"#"https://test.labenze.com/uploads/Productos/KASIA_BANCO/3D/Banco_KASIA.zip"#NULL#"0"#"0"#"2"#"0"
"7379dbb8-7067-440a-a515-148d05ae5eff"#"IRIS"#"Estructura sólida y diseño Made in Italy, es una solución perfecta para áreas de alto tráfico tanto en interiores como en exteriores."#NULL#"https://test.labenze.com/uploads/Productos/IRIS/3D/Iris_1.rar"#NULL#"0"#"0"#"7"#"0"
"74430e00-8234-4b29-bc43-a0165eb99adc"#"CIRCULAR"#"Base circular D54, columna redonda. Altura de 0.73 mts y 1.1mts. "#NULL#"https://test.labenze.com/uploads/Productos/CIRCULAR/3D/Base-circular.rar"#NULL#"0"#"0"#"3"#"0"
"7840d9b0-75a9-46ed-ab98-770b922d2dab"#"RUBIK"#"Inspirado en el icónico cubo de color, Rubik ofrece líneas modernas y cuadradas sin renunciar a la comodidad de un sillón acogedor y mullido."#"https://test.labenze.com/uploads/Productos/RUBIK/FichaTecnica/Rubik.pdf"#"https://test.labenze.com/uploads/Productos/RUBIK/3D/RUBIK.rar"#NULL#"0"#"1"#"8"#"0"
"7be1da4c-dc91-4d45-aa83-73da2a2ded00"#"ABUELA"#"Abuela es una sillas de líneas suaves y elegantes, funcionales y versátiles. El respaldo envolvente, con las opciones de cómodos reposabrazos la hacen original para innumerables usos."#"https://test.labenze.com/uploads/Productos/ABUELA/FichaTecnica/Abuela.pdf"#"https://test.labenze.com/uploads/Productos/ABUELA/3D/Abuela.zip"#NULL#"0"#"0"#"7"#"0"
"7ff62763-54c2-4534-929f-c79e52f17963"#"BAKHITA"#"Bakhita cuenta con un asiento cómodo, apilable, liviano y de alta calidad que se ve elegante y a la moda en todas partes, desde informal hasta formal, en la oficina, en el hogar, en interiores y exteriores."#"https://test.labenze.com/uploads/Productos/BAKHITA/FichaTecnica/Bakhita.pdf"#"https://test.labenze.com/uploads/Productos/BAKHITA/3D/Bakhita.rar"#NULL#"0"#"0"#"7"#"0"
"81458d08-7f36-4149-9192-a3b0ee078e8d"#"MAXI DIVA"#"Asiento de tecnopolímero reforzado con fibra de vidrio. Patas de aluminio anodizado de sección cuadrada de 22×22 mm. Disponible en varios colores. Apilable. Ideal tanto para el hogar como para espacios contract. Para uso en interiores/exteriores."#"https://test.labenze.com/uploads/Productos/MAXI_DIVA/FichaTecnica/Maxi_Diva.pdf"#"https://test.labenze.com/uploads/Productos/MAXI_DIVA/3D/Maxi_Diva.3DS"#NULL#"1"#"0"#"7"#"0"
"82a91e36-d3b7-4078-af1b-a7ca24cfeb83"#"MEG"#"Con sus líneas cuadradas, Meg introduce un aire de sobria elegancia en las estancias. Añade un toque de modernidad a los muebles más clásicos y encaja con los diseños minimalistas contemporáneos."#"https://test.labenze.com/uploads/Productos/MEG/FichaTecnica/Meg.pdf"#"https://test.labenze.com/uploads/Productos/MEG/3D/meg-l17.rar"#NULL#"0"#"1"#"8"#"0"
"85281705-51c5-48ba-b526-01661b9735c8"#"TULA"#"Tula se inspira en un concepto simple: el confort es la síntesis perfecta entre ergonomía y confiabilidad. El respaldo se adapta al contorno del cuerpo del usuario, ayudando a crear un ambiente acogedor."#"https://test.labenze.com/uploads/Productos/TULA/FichaTecnica/Tula.pdf"#"https://test.labenze.com/uploads/Productos/TULA/3D/tula-d1.rar"#NULL#"0"#"1"#"8"#"0"
"858507dc-4d1a-432c-a607-43136917d797"#"BOB Y BIG BOB POUF"#"La funcionalidad se une a la comodidad. Bob pouf ofrece auténticos protagonistas del ambiente, y pouf como complemento de las butacas para un mayor confort. Sus dimensiones se vuelven más generosas pero el tono sigue siendo contemporáneo. Pouff tapizado con base de 4 patas, para uso interno."#NULL#"https://test.labenze.com/uploads/Productos/BOB_Y_BIG_BOB_POUF/3D/BOB.zip"#NULL#"0"#"1"#"8"#"0"
"870445a8-cf09-4e3f-acb8-9cdb1d0ae75f"#"DIABLITO"#"Banco alto con estructura en acero cromado o pintado. Asiento en tecnopolímero en colores vibrantes para dar vida a barras altas."#"https://test.labenze.com/uploads/Productos/DIABLITO/FichaTecnica/Banco_Diablito.pdf"#"https://test.labenze.com/uploads/Productos/DIABLITO/3D/diablito.zip"#NULL#"0"#"0"#"2"#"0"
"8d354134-4265-4f44-9cf1-922bd910de53"#"GINEVRA LOUNGE"#"Silla tipo lounge elaborada en tecnopolímero, reforzada con fibra de vidrio por medio de tecnología air moulding. Apilable. Para uso interno y externo."#"https://test.labenze.com/uploads/Productos/GINEVRA_LOUNGE/FichaTecnica/Ginevra_Lounge.pdf"#"https://test.labenze.com/uploads/Productos/GINEVRA_LOUNGE/3D/GINEVRA-LOUNGE.rar"#NULL#"0"#"0"#"7"#"0"
"9100209f-36fd-4df4-8b68-ac7ce0878e55"#"DIVO"#"Comodidad y resistencia en un banco con asiento en tecnopolímero reciclable reforzado con fibra de vidrio y descansapies, estrcutura en madera sólida."#"https://test.labenze.com/uploads/Productos/DIVO/FichaTecnica/BancoDivo.pdf"#"https://test.labenze.com/uploads/Productos/DIVO/3D/Sgabello-Natural-Divo-H75-2818_(1).rar "#NULL#"0"#"0"#"2"#"0"
"9420dc94-ec84-495e-8b23-f316fdb1db63"#"AMITHA BANCA"#"Diseñado por Forsix, es una sofá de exterior con líneas clásicas y elegantes. El asiento apilable de tubo de acero, de formas amplias y acogedoras, es extremadamente cómodo una vez sentado."#NULL#NULL#NULL#"0"#"1"#"1"#"0"
"9640dc28-c98b-4488-bff5-8fa97debf596"#"LISA"#"Las sillas Lisa están inspiradas en los elegantes interiores de los años 50 y 60. La esbelta estructura tubular envuelve y sostiene el respaldo tanto de los sillones como de las sillas. Lisa encaja sin esfuerzo en cualquier entorno contract o doméstico gracias al uso de acabados y materiales sofisticados."#"https://test.labenze.com/uploads/Productos/LISA/FichaTecnica/Lisa.pdf"#"https://test.labenze.com/uploads/Productos/LISA/3D/Lisa-plastic.rar"#NULL#"0"#"0"#"7"#"0"
"9ca38b55-4310-4c6e-bc1f-57a912160a05"#"QUEEN"#"Un sillón con presencia majestuosa. Elegante y con un toque moderno, este salón ofrece un mayor nivel de comodidad y apoyo. Descubre nuestro producto más vendido."#"https://test.labenze.com/uploads/Productos/QUEEN/FichaTecnica/Queen_-_Pouf.pdf"#"https://test.labenze.com/uploads/Productos/QUEEN/3D/queen-l14.rar"#NULL#"0"#"1"#"8"#"0"
"b1e88b3a-03a8-454d-8bd5-420270ada75b"#"GRAN MINUSH"#"La colección Grand Minush, diseñada para espacios al aire libre. Es robusto y duradero ideal para ambientes de hostelería más modernos."#"https://test.labenze.com/uploads/Productos/GRAN_MINUSH/FichaTecnica/Grand_Minush.pdf"#"https://test.labenze.com/uploads/Productos/GRAN_MINUSH/3D/grand_minush_cushion.rar"#NULL#"0"#"0"#"7"#"0"
"b4c7e292-5c58-4497-a40e-df7fd9b8f8c0"#"ARETA BANCO"#"Banco de diseño italiano, con estructura tubular en gris. Ideal para áreas de visita o áreas comunes. Altura 0.75 mts. con descansapies. Respaldo multiperforado."#"https://test.labenze.com/uploads/Productos/ARETA_BANCO/FichaTecnica/Banco_Areta.pdf"#NULL#NULL#"0"#"0"#"2"#"0"
"b62160fb-e3f4-4014-a0df-bf4cad5a4b8d"#"GLENDA"#"Diseño clásico, materiales modernos. Diseñado para una sensación cómoda y acogedora, el respaldo tiene un diseño cuadrado y se vuelve más delgado hacia la parte superior. Apilable. Para uso en interiores/exteriores."#"https://test.labenze.com/uploads/Productos/GLENDA/FichaTecnica/Glenda.pdf"#"https://test.labenze.com/uploads/Productos/GLENDA/3D/Glenda.rar"#NULL#"0"#"0"#"7"#"0"
"b6a60be1-de4c-454b-bef5-19537d3938bd"#"FLAP"#"Técnica y diseño se unen en la silla plegable Flap, diseñada por el estudio Eurolínea. Fabricado íntegramente en tecnopolímero, y por tanto completamente reciclable, este asiento destaca por su gran confort y por su gran resistencia y estabilidad. Flap se pliega fácilmente en un espacio extremadamente limitado, gracias a un sistema patentado que también permite el apilamiento práctico. Fácil de limpiar y también adecuado para ambientes al aire libre."#"https://test.labenze.com/uploads/Productos/FLAP/FichaTecnica/Flap.pdf"#"https://test.labenze.com/uploads/Productos/FLAP/3D/Flap.rar"#NULL#"1"#"0"#"7"#"0"
"baeb9916-1cf3-4a87-960a-8cdd56878a8f"#"JUBEL IV"#"Jubel es un producto extremadamente cómodo, gracias a la forma única del respaldo y las suaves curvas que acompañan el diseño minimalista."#"https://test.labenze.com/uploads/Productos/JUBEL_IV/FichaTecnica/Jubel.pdf"#"https://test.labenze.com/uploads/Productos/JUBEL_IV/3D/jubel_IV_cushion.rar"#NULL#"0"#"0"#"7"#"0"
"c063abec-1a63-4f25-af10-2f1849325c80"#"DROP"#"Su diseño la convierte en un elemento distintivo de diseño de cualquier espacio. Cuerpo principal de tecnopolímero reciclable. Acero cromado 4 patas 16 mm diam. marco de tubo."#NULL#"https://test.labenze.com/uploads/Productos/DROP/3D/Drop-4-gambe-telaio-cromato-2682.rar"#NULL#"0"#"0"#"7"#"0"
"c5fedeca-8f85-4945-90bc-1afd82c0b443"#"ARGO"#"Mesa de centro h.40 cm con estructura en tecnopolímero. Con su aspecto joven y glamuroso, es versátil e ideal para mobiliario contract o uso exterior. Apilable hasta 4 piezas."#"https://test.labenze.com/uploads/Productos/ARGO/FichaTecnica/Mesa_Argo.pdf"#"https://test.labenze.com/uploads/Productos/ARGO/3D/Argo.3ds"#NULL#"0"#"0"#"5"#"0"
"cca53aa6-52c8-45b8-b01d-72a822a4f933"#"PARIS"#"Paris es el modelo lounge de estética sencilla y rigurosa. Con sus formas, proporciona un aire de elegancia discreta en un espacio de oficina moderno."#"https://test.labenze.com/uploads/Productos/PARIS/FichaTecnica/París-Pouf.pdf"#"https://test.labenze.com/uploads/Productos/PARIS/3D/Paris.rar"#NULL#"0"#"1"#"8"#"0"
"d09c1e01-6f35-48ff-b880-a9b44faa5bb6"#"ZEBRA"#"Cuerpo principal de policarbonato antishock, con opcion de tapizado. Estructura de haya natural, blanqueada o teñida wengué o con estructura de acero pintado o en cromo"#NULL#"https://test.labenze.com/uploads/Productos/ZEBRA/3D/zebra.zip"#NULL#"0"#"1"#"7"#"0"
"ded95792-254c-46ec-81fb-e6a0c13c4bbe"#"MINUSH"#"Elegante colección pensada para el exterior, se caracteriza por un aspecto confortable y generosas dimensiones. Minush combina los materiales inalterables que lo componen con la vivacidad de los colores disponibles."#"https://test.labenze.com/uploads/Productos/MINUSH/FichaTecnica/Minush.pdf"#"https://test.labenze.com/uploads/Productos/MINUSH/3D/minush_sofa_cushion.rar"#NULL#"0"#"0"#"7"#"0"
"e0f8edaa-c246-4d81-8e82-a049b2fcf212"#"GALA"#"Comodidad a primera vista: las líneas suaves y acogedoras de Gala presentan un asiento relajante, perfecto para cualquier tipo de ambiente y estilo de decoración."#"https://test.labenze.com/uploads/Productos/GALA/FichaTecnica/Gala.pdf"#"https://test.labenze.com/uploads/Productos/GALA/3D/gala-l3.rar"#NULL#"0"#"1"#"8"#"0"
"e1432925-b9a0-460c-9c5a-c13c0a0fbbd1"#"ZEBRA BANCO"#"Banco de gran personalidad en tecnopolímero, con estructura en acero pintado en color negro o madera."#NULL#"https://test.labenze.com/uploads/Productos/ZEBRA_BANCO/3D/zebra.zip"#NULL#"0"#"0"#"2"#"0"
"e6909014-35e4-4c38-b383-be4d00c89d47"#"POUF PRESTIGE"#"Pouf en poliuretano inyectado y tapizado. Para uso interno"#"https://test.labenze.com/uploads/Productos/POUF_PRESTIGE/FichaTecnica/París-Pouf.pdf"#NULL#NULL#"0"#"1"#"8"#"0"
"eaaaef2e-33eb-4466-8aaa-b83a84ab3292"#"ATANA"#"Atana es una base ligera con formas geométrocas agradables. Estructura metálica resistente, con pintura resistente a los rayos UV."#NULL#NULL#NULL#"0"#"0"#"3"#"0"
"ef4eb0e2-1396-44db-9ddf-a7a33096364a"#"TITI"#"Silla con cuerpo en policarbonato transparente, translúcido y colores sólidos. Caracterizada por su respaldo con el toque de Art-Nouveau constituido por 2 parábolas."#"https://test.labenze.com/uploads/Productos/TITI/FichaTecnica/Titì.pdf"#NULL#NULL#"0"#"0"#"7"#"0"
"eff5408e-5770-484d-a673-44e088077484"#"BRIGIDA"#"Brigida expresa un aire de cordial bienvenida. Sus líneas suaves y generosas hacen de este sillón un complemento idóneo para cualquier espacio que quiera comunicar bienestar a primera vista."#"https://test.labenze.com/uploads/Productos/BRIGIDA/FichaTecnica/Brigida.pdf"#NULL#NULL#"0"#"1"#"8"#"0"
"f0ec4616-a7b7-4f84-9b07-bf71bec5db1a"#"METROPOLIS"#"Base de 4 puntas y travsaño en madera de haya natural o acero. Soporte de cubierta en aluminio pulido. Mesa ovalada de 1.80 x 100 mts y 1.50 x 1.12 mts"#"https://test.labenze.com/uploads/Productos/METROPOLIS/FichaTecnica/Mesa_Metropolis.pdf"#"https://test.labenze.com/uploads/Productos/METROPOLIS/3D/metropolis.zip"#NULL#"0"#"0"#"5"#"0"
"f1448593-d453-43e4-988c-4a4a50d29e95"#"ANDRE Y CURLY"#"Base para mesa auxiliares, en altura 0.4 y 0.45 mts. Elaborados en acero cold rolled, con pintura electrostática. Compatible con diferentes tipos de cubiertas."#NULL#"https://test.labenze.com/uploads/Productos/ANDRE_Y_CURLY/3D/andre_y_curly.zip"#NULL#"0"#"0"#"3"#"0"
"f2d55ce4-b83e-4512-a162-7b814e87227f"#"OCTO"#"El místico número ocho y el símbolo del infinito inspiran este taburete de forma esencial y continua, capaz de renovar la estética de cualquier tipo de espacio."#"https://test.labenze.com/uploads/Productos/OCTO/FichaTecnica/Banco_Octo.pdf"#"https://test.labenze.com/uploads/Productos/OCTO/3D/octo.rar"#NULL#"0"#"0"#"2"#"0"
"f4e8ec56-6b0f-4835-bd01-b85cf9da9de2"#"BAKHITA"#"Bakhita cuenta con un asiento cómodo, apilable, liviano y de alta calidad que se ve elegante y a la moda en todas partes, desde informal hasta formal, en la oficina, en el hogar, en interiores y exteriores."#"https://test.labenze.com/uploads/Productos/BAKHITA/FichaTecnica/Bakhita.pdf"#"https://test.labenze.com/uploads/Productos/BAKHITA/3D/Bakhita.rar"#NULL#"0"#"0"#"7"#"0"
"f53a116a-545d-4f4a-8ce6-1cce321281a0"#"LADY B"#"Una silla con una paleta multicolor, con cuerpo de tecnopolímero o acolchado, un asiento perfecto para las aplicaciones más versátiles."#NULL#"https://test.labenze.com/uploads/Productos/LADY_B/3D/LADYB.zip"#NULL#"0"#"0"#"7"#"0"
"f9e7b070-0c46-4d92-941c-ded2be9fd08b"#"NUTA BANCO"#"La familia Nuta se amplía ahora con su versión banco. El material utilizado es el tecnopolímero que le da un concepto soft touch a este taburete, que propone un diseño de antaño pero con materiales actuales, para un complemento apto para espacios contract y comunitarios."#"https://test.labenze.com/uploads/Productos/NUTA_BANCO/FichaTecnica/Banco_Nuta.pdf"#"https://test.labenze.com/uploads/Productos/NUTA_BANCO/3D/nuta.zip"#NULL#"0"#"0"#"2"#"0"
